topic_id,eligible,associated_spectra,associated_molecules,sos
473,True,22,22,0.2606060606060607
474,False,0,0,
475,False,0,0,
476,False,0,0,
477,False,0,0,
478,False,0,0,
479,False,0,0,
480,False,0,0,
481,False,0,0,
482,False,0,0,
483,True,6,6,0.6419753086419754
484,True,1,1,0.8518518518518519
485,False,0,0,
486,False,0,0,
487,False,0,0,
488,True,1,1,0.6206896551724138
489,False,0,0,
490,False,4,4,
491,False,3,3,
492,False,0,0,
493,False,0,0,
494,False,0,0,
495,False,0,0,
496,True,1,1,1.0
497,False,0,0,
498,True,2,2,0.5416666666666667
499,False,0,0,
500,False,0,0,
501,False,3,3,
502,True,4,4,0.573529411764706
503,True,2,2,0.7195121951219512
504,True,4,4,0.7573529411764706
505,False,0,0,
506,False,0,0,
507,False,0,0,
508,False,0,0,
509,False,0,0,
510,False,0,0,
511,True,4,4,0.375
512,False,0,0,
513,False,0,0,
514,False,0,0,
515,True,5,5,0.8652173913043478
516,False,0,0,
517,False,0,0,
518,False,0,0,
519,False,0,0,
520,True,11,11,0.6051948051948052
521,False,1,1,
522,False,0,0,
523,False,0,0,
524,False,0,0,
525,True,4,4,0.7361111111111112
526,False,0,0,
527,True,1,1,0.6808510638297872
528,False,7,7,
529,False,0,0,
530,True,1,1,0.8518518518518519
531,False,0,0,
532,True,4,4,0.6454545454545454
533,True,3,3,0.38888888888888884
534,False,0,0,
535,True,12,12,0.6868686868686867
536,False,0,0,
537,False,0,0,
538,True,3,3,0.4427083333333333
539,False,0,0,
540,False,0,0,
541,False,0,0,
542,True,3,3,0.6049382716049383
543,True,1,1,0.8888888888888888
544,False,0,0,
545,False,0,0,
546,False,2,2,
547,False,0,0,
548,True,1,1,0.3829787234042553
549,False,0,0,
550,False,0,0,
551,False,0,0,
552,False,0,0,
553,False,0,0,
554,False,0,0,
555,False,0,0,
556,False,0,0,
557,False,0,0,
558,True,6,6,0.46969696969696967
559,False,0,0,
560,False,0,0,
561,True,3,3,0.7047619047619048
562,False,0,0,
563,False,0,0,
564,False,0,0,
565,True,12,12,0.673611111111111
566,False,0,0,
567,False,0,0,
568,True,3,3,0.5648148148148148
569,False,0,0,
570,False,0,0,
571,False,0,0,
572,True,3,3,0.6878306878306878
573,False,0,0,
574,False,0,0,
575,False,0,0,
576,True,21,21,0.6542857142857144
577,False,0,0,
578,False,0,0,
579,False,0,0,
580,False,0,0,
581,False,0,0,
582,False,0,0,
583,True,9,9,0.7222222222222222
584,False,0,0,
585,False,0,0,
586,False,0,0,
587,False,0,0,
588,False,0,0,
589,False,0,0,
590,False,0,0,
591,False,0,0,
592,True,3,2,0.7045454545454546
593,False,0,0,
594,True,3,3,0.9622641509433962
595,False,0,0,
596,True,59,56,0.8410278745644598
597,False,0,0,
598,True,3,3,0.787878787878788
599,True,4,4,0.7
600,False,3,3,
601,False,1,1,
602,False,0,0,
603,False,0,0,
604,False,0,0,
605,True,1,1,0.9215686274509803
606,True,1,1,0.6923076923076923
607,False,0,0,
608,False,0,0,
609,False,0,0,
610,False,0,0,
611,False,0,0,
612,False,0,0,
613,False,0,0,
614,False,0,0,
615,False,0,0,
616,True,3,3,0.6178861788617885
617,False,0,0,
618,False,0,0,
619,False,0,0,
620,False,0,0,
621,False,0,0,
622,False,0,0,
623,False,0,0,
624,False,0,0,
625,True,9,9,0.8477366255144033
626,False,0,0,
627,False,0,0,
628,True,7,7,0.5472527472527472
629,True,1,1,0.4489795918367347
630,True,7,7,0.4928571428571429
631,False,0,0,
632,False,0,0,
633,False,0,0,
634,False,0,0,
635,False,0,0,
636,False,0,0,
637,True,5,5,0.6966666666666667
638,False,0,0,
639,True,3,3,0.3666666666666667
640,False,1,1,
641,True,11,11,0.6097560975609756
642,False,0,0,
643,False,0,0,
644,True,2,2,0.625
645,True,1,1,0.5818181818181818
646,False,0,0,
647,False,0,0,
648,False,0,0,
649,False,0,0,
650,False,0,0,
651,True,4,4,0.6157407407407407
652,False,0,0,
653,True,4,4,0.8490566037735849
654,False,0,0,
655,True,2,2,0.6603773584905661
656,True,7,7,0.6634050880626222
657,False,6,6,
658,False,0,0,
659,True,3,3,0.5866666666666667
660,False,0,0,
661,False,0,0,
662,False,0,0,
663,True,2,2,0.5909090909090908
664,False,0,0,
665,False,0,0,
666,False,0,0,
667,False,0,0,
668,True,4,4,0.5246478873239437
669,False,1,1,
670,False,0,0,
671,False,0,0,
672,False,0,0,
673,False,0,0,
674,False,0,0,
675,False,0,0,
676,False,0,0,
677,False,0,0,
678,False,0,0,
679,False,0,0,
680,False,0,0,
681,True,4,4,0.7276785714285715
682,False,0,0,
683,False,0,0,
684,True,13,13,0.5662393162393161
685,True,8,8,0.921875
686,False,0,0,
687,False,0,0,
688,True,1,1,0.6792452830188679
689,False,0,0,
690,False,0,0,
691,False,0,0,
692,False,0,0,
693,True,2,2,0.6805555555555556
694,True,1,1,0.8108108108108109
695,False,0,0,
696,True,3,3,0.8260869565217392
697,False,0,0,
698,False,0,0,
699,False,0,0,
700,False,0,0,
701,False,0,0,
702,True,5,5,0.6893617021276597
703,True,2,2,0.9354838709677419
704,False,0,0,
705,True,1,1,0.5517241379310345
706,False,0,0,
707,True,7,7,0.5492063492063493
708,False,0,0,
709,False,0,0,
710,False,0,0,
711,False,0,0,
712,True,1,1,0.6
713,False,0,0,
714,False,0,0,
715,False,5,5,
716,False,0,0,
717,False,0,0,
718,False,0,0,
719,True,9,9,0.5073375262054508
720,False,0,0,
721,False,0,0,
722,False,0,0,
723,True,5,5,0.95
724,True,2,2,0.7777777777777778
725,True,7,7,0.7428571428571428
726,False,0,0,
727,False,0,0,
728,False,0,0,
729,True,16,16,0.7259615384615384
730,False,0,0,
731,False,0,0,
732,False,0,0,
733,False,0,0,
734,False,0,0,
735,False,0,0,
736,False,0,0,
737,False,0,0,
738,False,0,0,
739,False,0,0,
740,False,0,0,
741,False,0,0,
742,False,0,0,
743,True,1,1,0.6842105263157895
744,False,0,0,
745,False,0,0,
746,False,0,0,
747,False,0,0,
748,True,1,1,0.4594594594594595
749,True,5,5,0.6863636363636363
750,True,1,1,0.4782608695652174
751,True,3,3,0.5909090909090909
752,True,8,8,0.5625
753,False,0,0,
754,False,0,0,
755,True,2,2,0.975
756,False,0,0,
757,False,0,0,
758,False,0,0,
759,False,0,0,
760,True,9,9,0.6809116809116809
761,False,0,0,
762,False,0,0,
763,True,5,5,0.7043478260869566
764,True,5,5,0.43589743589743596
765,False,0,0,
766,True,13,13,0.48996655518394644
767,False,0,0,
768,False,0,0,
769,False,0,0,
770,True,4,4,0.8913043478260869
771,False,0,0,
772,False,0,0,
773,True,1,1,1.0
774,False,0,0,
775,False,0,0,
776,False,0,0,
777,True,4,4,0.44000000000000006
778,True,15,15,0.7714285714285715
779,False,0,0,
780,False,0,0,
781,True,7,7,0.8482142857142857
782,False,0,0,
783,False,0,0,
784,True,3,3,0.8333333333333334
785,True,14,14,0.6514285714285714
786,True,11,11,0.5316804407713497
787,True,4,4,0.7142857142857143
788,False,0,0,
789,False,0,0,
790,False,0,0,
791,False,1,1,
792,False,0,0,
793,False,0,0,
794,False,0,0,
795,False,0,0,
796,True,1,1,0.6181818181818182
797,True,3,3,0.5175438596491228
798,True,6,6,0.7055555555555556
799,False,3,3,
800,True,25,25,0.9415384615384617
801,False,0,0,
802,False,0,0,
803,False,0,0,
804,False,0,0,
805,False,0,0,
806,False,0,0,
807,False,0,0,
808,True,3,3,0.7564102564102564
809,False,0,0,
810,False,0,0,
811,False,0,0,
812,False,0,0,
813,False,0,0,
814,False,0,0,
815,False,0,0,
816,True,8,7,0.6459627329192547
817,False,0,0,
818,True,1,1,1.0
819,False,0,0,
820,False,0,0,
821,True,6,6,0.75
822,False,0,0,
823,False,0,0,
824,False,0,0,
825,False,0,0,
826,False,0,0,
827,False,0,0,
828,False,0,0,
829,True,1,1,1.0
830,False,0,0,
831,True,5,5,0.8903225806451612
832,False,0,0,
833,True,4,4,0.5892857142857143
834,False,0,0,
835,False,0,0,
836,False,0,0,
837,True,1,1,0.8367346938775511
838,False,1,1,
839,False,0,0,
840,True,16,16,0.6458333333333335
841,False,0,0,
842,False,0,0,
843,False,0,0,
844,False,0,0,
845,False,0,0,
846,True,1,1,0.7142857142857143
847,False,0,0,
848,False,0,0,
849,False,0,0,
850,False,0,0,
851,False,0,0,
852,True,1,1,0.7068965517241379
853,False,0,0,
854,False,0,0,
855,False,0,0,
856,False,0,0,
857,True,2,2,0.6065573770491803
858,True,1,1,0.6222222222222222
859,False,0,0,
860,True,15,15,0.6299516908212561
861,False,0,0,
862,False,0,0,
863,False,0,0,
864,False,0,0,
865,False,0,0,
866,False,0,0,
867,True,5,5,0.5647058823529412
868,False,0,0,
869,False,0,0,
870,False,0,0,
871,True,18,18,0.6470588235294118
872,False,0,0,
873,False,0,0,
874,False,0,0,
875,True,5,5,0.85
876,False,0,0,
877,False,0,0,
878,False,0,0,
879,False,0,0,
880,False,0,0,
881,True,3,3,1.0
882,False,0,0,
883,True,2,2,0.7708333333333333
884,True,4,4,0.5108695652173914
885,True,17,17,0.561624649859944
886,False,0,0,
887,True,3,3,0.5098039215686274
888,False,0,0,
889,False,0,0,
890,True,1,1,1.0
891,False,0,0,
892,True,8,8,0.6331521739130435
893,True,6,6,0.6488095238095238
894,True,5,5,0.6
895,False,0,0,
896,False,0,0,
897,True,2,2,0.5306122448979591
898,False,0,0,
899,True,2,2,0.6333333333333333
900,True,1,1,0.631578947368421
901,False,0,0,
902,True,6,6,0.8974358974358974
903,False,0,0,
904,False,0,0,
905,False,0,0,
906,False,0,0,
907,False,0,0,
908,True,1,1,0.6666666666666666
909,True,1,1,0.5869565217391305
910,False,0,0,
911,False,0,0,
912,True,9,9,0.48496732026143796
913,False,0,0,
914,False,0,0,
915,True,7,7,0.6683673469387755
916,True,1,1,0.6885245901639344
917,True,3,3,0.4318181818181818
918,True,12,12,0.7631578947368419
919,True,5,5,0.264
920,False,0,0,
921,False,0,0,
922,False,0,0,
923,False,0,0,
924,False,0,0,
925,False,0,0,
926,False,0,0,
927,False,0,0,
928,True,1,1,0.5510204081632653
929,False,0,0,
930,False,0,0,
931,True,2,2,0.75
932,False,0,0,
933,False,0,0,
934,False,0,0,
935,False,0,0,
936,True,1,1,0.4935064935064935
937,False,0,0,
938,False,0,0,
939,False,0,0,
940,True,2,2,0.5714285714285714
941,False,0,0,
942,False,0,0,
943,False,0,0,
944,False,0,0,
945,False,0,0,
946,True,3,3,0.7280701754385964
947,False,0,0,
948,False,0,0,
949,False,0,0,
950,True,3,3,0.8115942028985508
951,False,0,0,
952,True,3,3,0.5
953,False,0,0,
954,False,0,0,
955,True,3,3,0.5348837209302325
956,False,0,0,
957,True,5,5,0.5641025641025641
958,False,0,0,
959,True,1,1,0.47435897435897434
960,False,0,0,
961,True,2,2,0.7105263157894737
962,False,0,0,
963,False,0,0,
964,True,4,4,0.9294871794871795
965,False,0,0,
966,False,0,0,
967,False,0,0,
968,False,0,0,
969,False,0,0,
970,False,0,0,
971,False,0,0,
972,False,0,0,
973,False,0,0,
974,True,4,4,0.7135416666666666
975,False,0,0,
976,False,0,0,
977,False,0,0,
978,False,0,0,
979,False,0,0,
980,False,0,0,
981,False,0,0,
982,False,0,0,
983,False,0,0,
984,False,0,0,
985,False,0,0,
986,False,0,0,
987,False,0,0,
988,False,0,0,
989,True,2,2,0.8125
990,False,0,0,
991,False,0,0,
992,False,0,0,
993,False,0,0,
994,False,0,0,
995,False,0,0,
996,False,0,0,
997,False,0,0,
998,False,0,0,
999,False,0,0,
